Participant,Paragraph,Gazes,AOIGazes,OffScreenGazesPix,OffScreenGazesProp,cluster_num_clusters,cluster_avg_duration,cluster_sd_duration,cluster_skew_duration,dispersion
5eebc46343ee1b16159a1c8e,39,131,19,8,20,3,0.0146666666825521,0.012726874464875,-1.70130447559089,0.7721390362008093
5eebc46343ee1b16159a1c8e,40,544,242,29,77,4,0.0336250000119345,0.01916913756343,-0.0132010548374897,0.5789854556478072
5f201aabcbe8bf04a0ae4a1f,1,388,6,106,132,33,0.0536969696969705,0.0193285489116576,-0.6949851604867271,0.4756966503548129
5f201aabcbe8bf04a0ae4a1f,2,22,5,3,6,4,0.0260000000000062,0.0173397424048572,-1.99559505585146,0.62756664225446
5f201aabcbe8bf04a0ae4a1f,3,18,0,2,12,2,0.0450000000000123,0.0311126983721906,,1.0
5f201aabcbe8bf04a0ae4a1f,4,20,14,0,2,2,0.023,0.0183847763108502,,0.9999999999999998
5f201aabcbe8bf04a0ae4a1f,5,90,10,2,7,19,0.0399999999999939,0.0092496246170085,2.4880327512582405,0.306420104748796
5f201aabcbe8bf04a0ae4a1f,6,23,8,0,0,3,0.024000000000002,0.0208086520466867,-1.714067610414372,0.7385677338685072
5f201aabcbe8bf04a0ae4a1f,7,12,3,0,0,2,0.018,0.0254558441227157,,1.0
5f201aabcbe8bf04a0ae4a1f,8,8,0,0,0,3,0.0306666666666669,0.0057735026918957,-1.7320508075688754,0.8633416148329692
5f201aabcbe8bf04a0ae4a1f,9,10,6,0,3,3,0.0193333333333404,0.018147543451757,-0.6469685949243998,0.6667022846589684
5f201aabcbe8bf04a0ae4a1f,10,10,7,0,0,3,0.0366666666666668,0.0375277674973125,0.1994578308186456,0.6985681352478245
5f201aabcbe8bf04a0ae4a1f,11,23,16,0,0,2,0.042500000000004,0.0106066017178087,,1.0
5f201aabcbe8bf04a0ae4a1f,12,9,4,0,0,2,0.028999999999994,0.0084852813742469,,1.0
5f201aabcbe8bf04a0ae4a1f,13,10,2,0,0,2,0.0199999999999999,0.0113137084989847,,1.0
5f201aabcbe8bf04a0ae4a1f,14,8,5,0,0,2,0.0,0.0,,1.0
5f201aabcbe8bf04a0ae4a1f,15,8,0,0,0,1,0.072,,,0.0
5f201aabcbe8bf04a0ae4a1f,16,21,0,0,0,3,0.0499999999999961,0.0258650343127379,-0.8373927737019651,0.7736942985594789
5f201aabcbe8bf04a0ae4a1f,17,10,0,0,3,3,0.0213333333333352,0.0197568553503171,-0.8063875571453427,0.6721611477553608
5f201aabcbe8bf04a0ae4a1f,18,8,2,0,0,2,0.0165000000000028,0.0120208152801753,,1.0
5f201aabcbe8bf04a0ae4a1f,19,9,2,0,0,2,0.005,0.0070710678118654,,1.0
5f201aabcbe8bf04a0ae4a1f,20,9,3,0,0,1,0.038,,,0.0
5f201aabcbe8bf04a0ae4a1f,21,21,15,0,0,4,0.0590000000000027,0.0165126214353375,-1.6417759321895518,0.5883943619986908
5f201aabcbe8bf04a0ae4a1f,22,11,6,0,0,3,0.0113333333333333,0.0196299091524472,1.732050807568877,0.7561760157426989
5f201aabcbe8bf04a0ae4a1f,23,10,3,0,0,3,0.0263333333333308,0.004725815626252,-1.38963613870132,0.6683411528514374
5f201aabcbe8bf04a0ae4a1f,24,8,0,0,0,2,0.0419999999999985,0.0070710678118633,,1.0
5f201aabcbe8bf04a0ae4a1f,25,9,0,4,4,3,0.0346666666666624,0.036637867477964,0.4458431023972798,0.6914257740770322
5f201aabcbe8bf04a0ae4a1f,26,11,6,0,0,2,0.0344999999999999,0.0106066017177982,,0.9999999999999998
5f201aabcbe8bf04a0ae4a1f,27,21,0,0,0,2,0.0579999999999799,0.009899494936612,,1.0
5f201aabcbe8bf04a0ae4a1f,28,11,0,0,2,2,0.0305000000000004,0.0091923881554244,,1.0
5f201aabcbe8bf04a0ae4a1f,29,10,2,0,0,2,0.0,0.0,,1.0
5f201aabcbe8bf04a0ae4a1f,30,9,0,2,4,1,0.0349999999999999,,,0.0
5f201aabcbe8bf04a0ae4a1f,31,22,0,2,2,3,0.0310000000000042,0.0069282032302651,-1.7320508075688763,0.6680004245648289
5f201aabcbe8bf04a0ae4a1f,32,10,0,4,4,2,0.0,0.0,,1.0
5f201aabcbe8bf04a0ae4a1f,33,9,0,4,4,2,0.0105,0.0148492424049175,,1.0
5f201aabcbe8bf04a0ae4a1f,34,9,0,6,6,2,0.0115,0.0162634559672905,,0.9999999999999996
5f201aabcbe8bf04a0ae4a1f,35,9,0,0,0,3,0.0279999999999987,0.0065574385243017,-0.6702844137859802,0.8276263268024285
5f201aabcbe8bf04a0ae4a1f,36,9,2,0,0,2,0.0355,0.0007071067811865,,1.0
5f201aabcbe8bf04a0ae4a1f,37,27,3,0,3,2,0.018500000000003,0.0261629509039066,,1.0
5f201aabcbe8bf04a0ae4a1f,38,10,2,0,0,2,0.018,0.0254558441227157,,1.0
5f201aabcbe8bf04a0ae4a1f,39,9,0,0,0,3,0.029,0.0337194306001747,1.007538210789051,0.7872522935336465
5f201aabcbe8bf04a0ae4a1f,40,11,2,0,0,1,0.0209999999999999,,,0.0
5f29d9582a2fc9166092ebe5,1,395,91,86,111,46,0.0320304347991981,0.0103422943786179,3.084633088732492,0.4094939280341348
5f29d9582a2fc9166092ebe5,2,664,279,86,134,76,0.0288881578959904,0.0081068031836632,1.7885049265198874,0.4705085726043004
5f29d9582a2fc9166092ebe5,3,554,239,61,83,75,0.0279933333225351,0.0040178094522482,-4.279783099580755,0.4437698356859802
5f29d9582a2fc9166092ebe5,4,1140,551,164,259,147,0.0292408163333429,0.0078100545908172,6.988252084880755,0.4016134954745421
5f29d9582a2fc9166092ebe5,5,231,22,38,38,32,0.028115624995533,0.0097540102297072,2.7093819302848976,0.4385384666856769
5f29d9582a2fc9166092ebe5,6,403,138,38,45,65,0.0287815384630122,0.0079431159746289,3.722590983559015,0.4697464153414487
5f29d9582a2fc9166092ebe5,7,743,204,240,309,126,0.028498412706361,0.0046760835545793,7.790549236493289,0.2968998513104647
5f29d9582a2fc9166092ebe5,8,99,15,5,14,17,0.0241411764705969,0.0091657691198653,-2.5215392839356614,0.4546296883503413
5f29d9582a2fc9166092ebe5,9,777,324,144,207,128,0.0288429687466432,0.0046418276892786,-0.6640277510330114,0.3582113723168398
5f29d9582a2fc9166092ebe5,10,446,101,100,135,85,0.0286400000016923,0.0061518135198805,8.281597315859575,0.3594236161635843
5f29d9582a2fc9166092ebe5,11,409,116,53,79,66,0.0309424242482052,0.0055344532319833,0.9132561267870246,0.394189628115302
5f29d9582a2fc9166092ebe5,12,549,128,67,101,87,0.0273413793076093,0.0046149290585968,-4.726474480804573,0.4645270910281363
5f29d9582a2fc9166092ebe5,13,1652,663,280,435,299,0.0311250836168267,0.005963254894167,3.491304006382811,0.3277661173155542
5f29d9582a2fc9166092ebe5,14,294,79,62,107,42,0.0262833333208527,0.0061159893099856,-4.013414350666229,0.39398898864166
5f29d9582a2fc9166092ebe5,15,249,60,43,69,38,0.0282500000025023,0.0019065676067733,1.5957579819208931,0.4864043627690588
5f29d9582a2fc9166092ebe5,16,132,0,60,78,20,0.026164999999998,0.0062584069759133,-4.243460255917406,0.4137219923904769
5f29d9582a2fc9166092ebe5,17,65,7,9,18,10,0.0253800000000083,0.0093682442282185,-2.552665762001066,0.5994109505492262
5f29d9582a2fc9166092ebe5,18,216,17,56,76,33,0.0270939393881667,0.0052220649276824,-4.488801082236809,0.4185036927787584
5f29d9582a2fc9166092ebe5,19,166,2,75,80,26,0.0280769230989414,0.00230292124498,1.1760353571504465,0.3723820769092617
5f29d9582a2fc9166092ebe5,20,962,282,218,273,141,0.0278758865244835,0.0029133167254623,-5.920311568725647,0.3651623653159033
5f29d9582a2fc9166092ebe5,21,857,181,153,209,136,0.0283345588095078,0.0048388149596734,3.422359805327521,0.1887172454566761
5f29d9582a2fc9166092ebe5,22,494,172,53,84,105,0.0332304761895664,0.0066911411447704,-0.9996864101720032,0.300978851260391
5f29d9582a2fc9166092ebe5,23,97,10,26,34,18,0.0273333333147957,0.0077836933646717,-2.398096570479308,0.4222714634557463
5f29d9582a2fc9166092ebe5,24,739,157,181,262,125,0.0289072000091547,0.0081683316001976,6.103314721379351,0.3786168341519058
5f29d9582a2fc9166092ebe5,25,363,114,52,78,65,0.0290092307516254,0.0074583577990924,3.0319582603919604,0.2848251102355612
5f29d9582a2fc9166092ebe5,26,669,229,130,171,111,0.0292963963912378,0.006076660691689,7.952297831818515,0.3560488152825469
5f29d9582a2fc9166092ebe5,27,277,10,98,116,36,0.0274583333187544,0.0062022749239658,-1.1202981859814207,0.4475657984038977
5f29d9582a2fc9166092ebe5,28,416,102,48,80,47,0.0284446808591911,0.0064932677067843,6.12796500138664,0.4032778673447491
5f29d9582a2fc9166092ebe5,29,729,283,98,154,126,0.0285285714244059,0.0059586422184856,1.5609449016041128,0.3726662528315917
5f29d9582a2fc9166092ebe5,30,432,111,106,142,70,0.0287771428666795,0.0074857385388859,7.887023836295791,0.3999304873762696
5f29d9582a2fc9166092ebe5,31,421,92,70,90,48,0.0278124999801278,0.0045744724075115,-4.721002741718495,0.4064245490814256
5f29d9582a2fc9166092ebe5,32,474,99,109,149,64,0.0307203125000069,0.0075958254996084,3.700336557394962,0.3696915800434606
5f29d9582a2fc9166092ebe5,33,141,20,30,38,21,0.025438095244911,0.0087239598998615,-2.593832376192924,0.4419618518925938
5f29d9582a2fc9166092ebe5,34,543,178,149,169,61,0.0313639344027708,0.0075409334778511,-0.3254796468294681,0.3369484552806802
5f29d9582a2fc9166092ebe5,35,430,107,74,98,69,0.0284623188371167,0.0084298506834474,5.424806733415354,0.3834708636509918
5f29d9582a2fc9166092ebe5,36,741,237,142,208,110,0.0296927272818413,0.0043865664330921,1.5686995534660868,0.3368396252726645
5f29d9582a2fc9166092ebe5,37,696,356,76,105,89,0.0282157303504867,0.004257797627587,-1.4945951014824996,0.4139791748096793
5f29d9582a2fc9166092ebe5,38,1141,436,294,377,153,0.0286385620995967,0.0020491373036133,2.2278824783976106,0.3822803211097998
5f29d9582a2fc9166092ebe5,39,110,24,8,10,20,0.0251299999880587,0.0086776846244028,-2.7841126473595645,0.4496555867813284
5f29d9582a2fc9166092ebe5,40,493,136,80,100,83,0.0280240963953074,0.0011424823634484,0.2482046224119413,0.3909963291620081
5f42eec40c24ac531d4ca24a,1,644,146,75,115,6,0.0419166666654287,0.0156669609907662,-1.1855741766810968,0.4551432734942728
5f42eec40c24ac531d4ca24a,2,1011,465,46,130,23,0.0397130434781954,0.016478506781374,-1.2664498018486767,0.4136306932665808
5f42eec40c24ac531d4ca24a,3,27,7,2,2,2,0.0224,0.0316783837971573,,1.0
5f42eec40c24ac531d4ca24a,4,1201,528,118,253,12,0.032816666667411,0.0079964575499101,1.8362263609179608,0.4461256275466646
5f42eec40c24ac531d4ca24a,5,167,48,16,19,1,0.0,,,0.0
5f42eec40c24ac531d4ca24a,6,593,249,40,126,6,0.0300000000012449,0.0199832930235955,-0.2207512507524876,0.5635981735185451
5f42eec40c24ac531d4ca24a,7,858,401,29,105,16,0.0377124999995387,0.0143873034301088,0.2479741065499827,0.3217983040423738
5f42eec40c24ac531d4ca24a,8,145,29,6,8,3,0.0092333333343277,0.015992602458275,1.7320508075688774,0.7981556957448045
5f42eec40c24ac531d4ca24a,9,692,424,6,66,18,0.0463499999999959,0.0116200258179017,-1.2198806041677466,0.3209887435863853
5f42eec40c24ac531d4ca24a,10,243,112,8,28,5,0.0405399999991118,0.0226661200909152,-2.2343098215329595,0.4906315150263519
5f42eec40c24ac531d4ca24a,11,436,144,30,83,7,0.0341999999997791,0.0190243703355154,-0.8467199564669748,0.4974326989396152
5f42eec40c24ac531d4ca24a,12,555,276,10,74,19,0.0438947368422584,0.0121359646265384,-1.272463430808353,0.3824125281957439
5f42eec40c24ac531d4ca24a,13,1175,859,24,118,16,0.037400000000097,0.0165343279269303,-0.7269655650528684,0.4305184825581311
5f42eec40c24ac531d4ca24a,14,520,234,28,80,6,0.0348333333321022,0.0269956045795518,-0.9637875750016844,0.5193851634863186
5f42eec40c24ac531d4ca24a,15,489,124,15,83,10,0.0481799999991075,0.0093760688277181,-3.07376051666477,0.6080523910331803
5f42eec40c24ac531d4ca24a,16,213,46,4,6,1,0.0183999999985076,,,0.0
5f42eec40c24ac531d4ca24a,17,140,32,0,0,5,0.0264599999996967,0.0245170960756738,-0.4740249180414341,0.4765227657757537
5f42eec40c24ac531d4ca24a,18,413,92,14,47,11,0.0515363636358266,0.0238794167736554,-0.869211508610123,0.3658415546249821
5f42eec40c24ac531d4ca24a,19,287,52,26,54,5,0.0418800000014903,0.0212348063347622,0.5082658067615691,0.5814743156346088
5f42eec40c24ac531d4ca24a,20,1241,702,40,174,20,0.0490950000007451,0.0116369409529138,-4.368896492901214,0.5662133581691388
5f42eec40c24ac531d4ca24a,21,922,439,61,147,9,0.0406888888893783,0.0186938789740761,-1.5598685167735973,0.5460574494638677
5f42eec40c24ac531d4ca24a,22,889,284,66,167,9,0.0397999999980219,0.0176354756097462,-1.6782145423245405,0.4567075693122867
5f42eec40c24ac531d4ca24a,23,140,6,2,8,2,0.019500000000735,0.0012727922050962,,1.0
5f42eec40c24ac531d4ca24a,24,507,178,48,90,6,0.0373833333335936,0.0224058400122631,-1.264851103287666,0.6191048959375166
5f42eec40c24ac531d4ca24a,25,522,195,12,72,6,0.0377166666661422,0.021091459565891,-1.5079823787555322,0.5485813209092658
5f42eec40c24ac531d4ca24a,26,730,478,36,108,11,0.0453090909088449,0.016620255986985,-2.494677503404815,0.4431844710123274
5f42eec40c24ac531d4ca24a,27,478,171,14,80,5,0.0362999999997139,0.0231294184957857,-1.2676423761567428,0.538340915088166
5f42eec40c24ac531d4ca24a,28,749,321,26,100,8,0.0412249999996131,0.0191856158913293,-1.8692733042489251,0.4725748242413267
5f42eec40c24ac531d4ca24a,29,969,341,100,192,14,0.0459857142854942,0.0122280797375683,-1.6328125086390548,0.5663508089310669
5f42eec40c24ac531d4ca24a,30,1247,356,186,298,9,0.0464888888903692,0.017481450486864,-2.967943538622996,0.7166815957420993
5f42eec40c24ac531d4ca24a,31,832,397,38,140,4,0.0327249999985173,0.024434316714624,-1.007540093153393,0.9315310873540128
5f42eec40c24ac531d4ca24a,32,872,218,54,108,11,0.0454636363632244,0.0124194422357381,-1.881379032678536,0.5074303797378822
5f42eec40c24ac531d4ca24a,33,408,56,23,49,20,0.0456500000009742,0.0139247791260535,-2.5858614527282264,0.5487670510082593
5f42eec40c24ac531d4ca24a,34,931,231,172,230,6,0.0307833333331088,0.0254069609884375,-0.5548006262470699,0.5981527720717458
5f42eec40c24ac531d4ca24a,35,716,95,61,89,7,0.0393285714296313,0.0189537783642675,-1.9305624591034105,0.5615594586378816
5f42eec40c24ac531d4ca24a,36,766,338,32,88,16,0.0487250000000911,0.0077272245977574,-2.24216918875267,0.4538024692790976
5f42eec40c24ac531d4ca24a,37,1075,472,42,170,5,0.0405400000020645,0.0226891604087506,-2.2230708909274424,0.6014386913663398
5f42eec40c24ac531d4ca24a,38,1852,1147,70,302,19,0.0467263157901845,0.0129298037329848,-3.0918397746389257,0.5997749822714261
5f42eec40c24ac531d4ca24a,39,392,92,12,34,2,0.0192999999992836,0.0035355339069458,,1.0
5f42eec40c24ac531d4ca24a,40,1136,612,54,184,20,0.0500249999999781,0.0178363282455405,-0.6342528028893127,0.4142114408156067
5f49806859401418f7ec6764,1,2001,879,109,172,401,0.0241458852842551,0.010429069433283,2.0243787208031394,0.2514621943180029
5f49806859401418f7ec6764,2,3346,1924,200,246,666,0.0252785285278126,0.0117273078252826,1.8248464502255757,0.3282573400902127
5f49806859401418f7ec6764,3,2092,703,466,639,417,0.0243177458025261,0.0100806541523265,1.775030555579851,0.4112809814751358
5f49806859401418f7ec6764,4,3744,2726,140,241,777,0.0228472329472318,0.0089573974894352,2.439913319757508,0.2707567607635481
5f49806859401418f7ec6764,5,809,183,37,37,162,0.0243703703750028,0.0110020827435936,1.6819475599390226,0.4131236543108161
5f49806859401418f7ec6764,6,1635,493,167,209,333,0.0242351351332025,0.0113031021064818,2.0924286863198525,0.2677600531701211
5f49806859401418f7ec6764,7,1681,950,69,145,333,0.0250426426443266,0.0114402210676793,1.7456203745076555,0.329137745096863
5f49806859401418f7ec6764,8,683,184,13,19,131,0.0262030534361189,0.0121917496555955,1.3539378634195034,0.3071799235948799
5f49806859401418f7ec6764,9,2278,673,333,391,469,0.0226515991435137,0.0085608370003727,2.6246146194329496,0.3442596668899584
5f49806859401418f7ec6764,10,699,30,255,279,141,0.0228241134760233,0.0088570544988256,2.533902553190779,0.3246825343068437
5f49806859401418f7ec6764,11,1430,81,649,700,299,0.0218698996651947,0.0083589419001352,3.2487202670506288,0.3086208872018386
5f49806859401418f7ec6764,12,1759,43,1210,1267,386,0.0210036269410608,0.00716601555922,3.786474639459677,0.3835273683407662
5f49806859401418f7ec6764,13,2939,542,1482,1569,627,0.0222226475281797,0.0080479948513182,2.9538294986935814,0.3716845380239915
5f49806859401418f7ec6764,14,1401,236,518,566,298,0.0215513422844393,0.0074457373637179,2.8128887047298385,0.3970733937588557
5f49806859401418f7ec6764,15,1326,198,422,454,277,0.0221805054133161,0.0080620273663457,3.242033214525636,0.3496005323730887
5f49806859401418f7ec6764,16,390,42,40,40,89,0.0198966292097371,0.0039350248160788,3.7927584423983256,0.3463175004888572
5f49806859401418f7ec6764,17,207,46,5,5,48,0.0203854166708874,0.0084150065912316,1.6860943485752289,0.3599731748446877
5f49806859401418f7ec6764,18,1088,164,270,275,242,0.021369421485532,0.0076401140868968,3.738545792987591,0.3550976714474704
5f49806859401418f7ec6764,19,632,45,92,98,134,0.0209485074624147,0.00593216965841,4.220867303896127,0.4411230788175615
5f49806859401418f7ec6764,20,2752,1290,374,428,574,0.0233642857148236,0.0099916420428075,2.120983561800947,0.3167061187695028
5f49806859401418f7ec6764,21,2218,859,269,346,465,0.0229716129041764,0.0091457811669465,2.8049551124223764,0.3555784816688568
5f49806859401418f7ec6764,22,1687,324,437,475,363,0.0216581267207108,0.007283873720917,3.0946589318354825,0.3021992841249719
5f49806859401418f7ec6764,23,195,0,60,60,43,0.0226627906918586,0.0082356664260359,2.696453815414789,0.2306043655264476
5f49806859401418f7ec6764,24,1896,559,529,617,402,0.0214079601979654,0.0067522259232501,3.5214064270594427,0.3106604322584122
5f49806859401418f7ec6764,25,1686,247,770,802,360,0.021369166667299,0.0074923299219266,3.611081922772685,0.324903137007248
5f49806859401418f7ec6764,26,2434,1124,554,578,515,0.0216988349523842,0.0062455586243454,3.1785095248395847,0.3457953781426254
5f49806859401418f7ec6764,27,762,91,312,339,162,0.0222623456810006,0.0083446640483263,2.5156157570445106,0.4716776373401802
5f49806859401418f7ec6764,28,2450,65,1004,1072,505,0.0229980198009878,0.0094464339886028,2.795794401153454,0.3208886527310595
5f49806859401418f7ec6764,29,2409,513,500,691,512,0.0216984375006528,0.0071171712571739,2.947002563945877,0.3254045143538281
5f49806859401418f7ec6764,30,3138,683,1533,1684,660,0.0221924242417953,0.0082257508728559,2.910518929920759,0.298431929078259
5f49806859401418f7ec6764,31,1603,344,318,367,337,0.0225913946569184,0.0094332247559672,2.9674952173087075,0.3249429155352496
5f49806859401418f7ec6764,32,1657,117,543,568,356,0.0229471910091595,0.0091736191275084,2.6077682849786994,0.3306387512758982
5f49806859401418f7ec6764,33,790,15,320,348,165,0.0226933333348522,0.0087093315071991,2.305045698326844,0.3857403417434457
5f49806859401418f7ec6764,34,2202,107,1321,1386,470,0.0225546808511665,0.0082176917538287,2.525942356921804,0.350587527464008
5f49806859401418f7ec6764,35,1852,209,826,860,377,0.0226100795758789,0.0088573658664624,2.435761040194592,0.3727181745853604
5f49806859401418f7ec6764,36,2141,92,1522,1562,437,0.0229681922194373,0.0086297899694356,2.596031237905084,0.3524563859388498
5f49806859401418f7ec6764,37,2663,1094,336,364,550,0.0234410909100012,0.0105962318740014,2.844062368887433,0.2554943666019916
5f49806859401418f7ec6764,38,3640,1014,1438,1506,771,0.0218892347610385,0.0077614064069927,3.021135114772719,0.3453221372436769
5f49806859401418f7ec6764,39,802,18,364,367,161,0.0233409937881581,0.0101594320229423,1.9052190956972448,0.4003827221881871
5f49806859401418f7ec6764,40,2490,168,1377,1487,511,0.0236025440306625,0.0096641491000571,2.5057798167772134,0.3056211802156965
6026d1eca0c0d1400dcfbbd6,1,167,52,13,43,1,0.0,,,0.0
6026d1eca0c0d1400dcfbbd6,2,287,136,6,40,2,0.1053500000000038,0.0511238202797928,,0.9999999999999998
6026d1eca0c0d1400dcfbbd6,3,286,148,6,50,3,0.0660999999990027,0.0695212916993633,0.4107508355072773,0.6709671461515627
6026d1eca0c0d1400dcfbbd6,4,364,170,6,71,4,0.1025500000007469,0.0683672679971823,-1.99989442865936,0.7188030370066564
6026d1eca0c0d1400dcfbbd6,5,63,4,12,18,1,0.0,,,0.0
6026d1eca0c0d1400dcfbbd6,6,150,60,6,30,2,0.0655499999955349,0.0040305086590779,,1.0
6026d1eca0c0d1400dcfbbd6,7,204,79,6,18,2,0.0,0.0,,1.0
6026d1eca0c0d1400dcfbbd6,8,34,10,0,0,2,0.0621000000030029,0.0005656854207023,,1.0
6026d1eca0c0d1400dcfbbd6,9,195,96,2,27,3,0.0465999999990079,0.0807135676309914,1.732050807568877,0.704719086261022
6026d1eca0c0d1400dcfbbd6,10,62,16,1,7,2,0.101399999998513,0.0507702668870912,,0.9999999999999998
6026d1eca0c0d1400dcfbbd6,11,155,62,8,22,1,0.0,,,0.0
6026d1eca0c0d1400dcfbbd6,12,156,26,16,42,2,0.0642499999940027,0.0085559920608386,,1.0
6026d1eca0c0d1400dcfbbd6,13,311,162,26,62,2,0.0278000000044436,0.0393151370402562,,1.0
6026d1eca0c0d1400dcfbbd6,14,176,69,10,22,3,0.0715000000000151,0.0686967975964213,-0.3900332476401925,0.6877997693064933
6026d1eca0c0d1400dcfbbd6,15,88,30,3,13,2,0.0699999999999829,0.0989949493660925,,1.0
6026d1eca0c0d1400dcfbbd6,16,50,10,0,2,2,0.0704500000029495,0.0996313454733558,,1.0
6026d1eca0c0d1400dcfbbd6,17,29,8,4,4,2,0.0318499999999999,0.045042701961583,,0.9999999999999998
6026d1eca0c0d1400dcfbbd6,18,107,10,18,36,2,0.03295,0.0465983368801934,,1.0
