Participant,Paragraph,Gazes,AOIGazes,OffScreenGazesPix,OffScreenGazesProp
5f3ac1732efa0a74f975b1a8,20,1298,630,102,164
5f3ac1732efa0a74f975b1a8,21,979,301,130,192
5f3ac1732efa0a74f975b1a8,22,843,301,52,95
5f3ac1732efa0a74f975b1a8,23,170,15,8,11
5f3ac1732efa0a74f975b1a8,24,1048,530,53,103
5f3ac1732efa0a74f975b1a8,25,389,148,22,36
5f3ac1732efa0a74f975b1a8,26,746,350,62,73
5f3ac1732efa0a74f975b1a8,27,504,92,62,85
5f3ac1732efa0a74f975b1a8,28,875,335,56,89
5f3ac1732efa0a74f975b1a8,29,691,343,65,94
5f3ac1732efa0a74f975b1a8,30,1091,591,61,94
5f3ac1732efa0a74f975b1a8,31,657,229,97,137
5f3ac1732efa0a74f975b1a8,32,727,238,98,139
5f3ac1732efa0a74f975b1a8,33,369,79,45,65
5f3ac1732efa0a74f975b1a8,34,673,259,65,105
5f3ac1732efa0a74f975b1a8,35,703,243,39,73
5f3ac1732efa0a74f975b1a8,36,778,303,67,98
5f3ac1732efa0a74f975b1a8,37,1297,565,196,270
5f3ac1732efa0a74f975b1a8,38,1564,953,171,286
5f3ac1732efa0a74f975b1a8,39,277,58,6,6
5f3ac1732efa0a74f975b1a8,40,1032,487,59,86
5f3d42de03555c0832cbef73,1,645,197,36,68
5f3d42de03555c0832cbef73,2,1106,831,36,78
5f3d42de03555c0832cbef73,3,916,567,24,80
5f3d42de03555c0832cbef73,4,1146,622,10,32
5f3d42de03555c0832cbef73,5,151,45,0,0
5f3d42de03555c0832cbef73,6,546,398,4,16
5f3d42de03555c0832cbef73,7,552,344,12,26
5f3d42de03555c0832cbef73,8,101,34,0,0
5f3d42de03555c0832cbef73,9,713,526,8,24
5f3d42de03555c0832cbef73,10,183,131,0,8
5f3d42de03555c0832cbef73,11,404,248,20,30
5f3d42de03555c0832cbef73,12,509,264,20,46
5f3d42de03555c0832cbef73,13,1168,855,54,154
5f3d42de03555c0832cbef73,14,511,179,34,88
5f3d42de03555c0832cbef73,15,426,74,16,50
5f3d42de03555c0832cbef73,16,138,32,4,20
5f3d42de03555c0832cbef73,17,87,17,0,30
5f3d42de03555c0832cbef73,18,289,19,46,102
5f3d42de03555c0832cbef73,19,296,88,36,72
5f3d42de03555c0832cbef73,20,1432,680,258,391
5f3d42de03555c0832cbef73,21,736,430,28,46
5f3d42de03555c0832cbef73,22,723,416,10,26
5f3d42de03555c0832cbef73,23,77,0,0,0
5f3d42de03555c0832cbef73,24,653,380,24,72
5f3d42de03555c0832cbef73,25,612,381,14,28
5f3d42de03555c0832cbef73,26,1045,827,30,56
5f3d42de03555c0832cbef73,27,273,116,0,2
5f3d42de03555c0832cbef73,28,716,344,12,14
5f3d42de03555c0832cbef73,29,1013,349,130,146
5f3d42de03555c0832cbef73,30,897,304,109,123
5f3d42de03555c0832cbef73,31,587,169,10,16
5f3d42de03555c0832cbef73,32,573,151,36,38
5f3d42de03555c0832cbef73,33,263,54,12,12
5f3d42de03555c0832cbef73,34,603,138,125,125
5f3d42de03555c0832cbef73,35,635,161,72,72
5f3d42de03555c0832cbef73,36,793,246,52,82
5f3d42de03555c0832cbef73,37,808,612,10,18
5f3d42de03555c0832cbef73,38,1263,881,84,106
5f3d42de03555c0832cbef73,39,290,126,2,8
5f3d42de03555c0832cbef73,40,666,314,56,64
5f3d6975ef131710ed519c7a,1,664,10,352,402
5f3d6975ef131710ed519c7a,2,1185,70,649,709
5f3d6975ef131710ed519c7a,3,981,8,771,805
5f3d6975ef131710ed519c7a,4,1089,16,894,917
5f3d6975ef131710ed519c7a,5,385,4,160,230
5f3d6975ef131710ed519c7a,6,596,12,309,353
5f3d6975ef131710ed519c7a,7,702,14,506,546
5f3d6975ef131710ed519c7a,8,148,0,142,142
5f3d6975ef131710ed519c7a,9,936,7,783,797
5f3d6975ef131710ed519c7a,10,248,0,232,234
5f3d6975ef131710ed519c7a,11,645,16,224,258
5f3d6975ef131710ed519c7a,12,641,2,390,416
5f3d6975ef131710ed519c7a,13,1318,62,958,1022
5f3d6975ef131710ed519c7a,14,618,137,216,262
5f3d6975ef131710ed519c7a,15,567,88,311,336
5f3d6975ef131710ed519c7a,16,185,28,11,25
5f3d6975ef131710ed519c7a,17,133,12,58,64
5f3d6975ef131710ed519c7a,18,333,150,38,60
5f3d6975ef131710ed519c7a,19,363,42,78,108
5f3d6975ef131710ed519c7a,20,956,396,302,382
5f3d6975ef131710ed519c7a,21,998,315,162,229
5f3d6975ef131710ed519c7a,22,935,219,209,294
5f3d6975ef131710ed519c7a,23,128,0,56,72
5f3d6975ef131710ed519c7a,24,1028,372,198,260
5f3d6975ef131710ed519c7a,25,770,285,124,176
5f3d6975ef131710ed519c7a,26,1369,517,264,355
5f3d6975ef131710ed519c7a,27,453,24,114,126
5f3d6975ef131710ed519c7a,28,740,32,247,278
5f3d6975ef131710ed519c7a,29,1181,386,258,299
5f3d6975ef131710ed519c7a,30,1095,475,296,385
5f3d6975ef131710ed519c7a,31,836,122,262,290
5f3d6975ef131710ed519c7a,32,897,10,321,339
5f3d6975ef131710ed519c7a,33,460,2,220,222
5f3d6975ef131710ed519c7a,34,926,49,336,360
5f3d6975ef131710ed519c7a,35,788,87,288,306
5f3d6975ef131710ed519c7a,36,888,36,251,257
5f3d6975ef131710ed519c7a,37,1082,166,406,410
5f3d6975ef131710ed519c7a,38,1859,601,596,616
5f3d6975ef131710ed519c7a,39,240,42,8,16
5f3d6975ef131710ed519c7a,40,805,270,137,155
5f4bf504f50c0e7df0998290,1,11,0,11,11
5f4bf504f50c0e7df0998290,2,17,0,17,17
5f4bf504f50c0e7df0998290,3,15,0,15,15
5f4bf504f50c0e7df0998290,4,21,0,21,21
5f4bf504f50c0e7df0998290,5,7,0,7,7
5f4bf504f50c0e7df0998290,6,35,0,35,35
5f4bf504f50c0e7df0998290,7,12,0,12,12
5f4bf504f50c0e7df0998290,8,4,0,4,4
5f4bf504f50c0e7df0998290,9,15,0,15,15
5f4bf504f50c0e7df0998290,10,7,0,7,7
5f4bf504f50c0e7df0998290,11,13,0,13,13
5f4bf504f50c0e7df0998290,12,11,0,11,11
5f4bf504f50c0e7df0998290,13,19,0,19,19
5f4bf504f50c0e7df0998290,14,12,0,12,12
5f4bf504f50c0e7df0998290,15,9,0,9,9
5f4bf504f50c0e7df0998290,16,5,0,5,5
5f4bf504f50c0e7df0998290,17,4,0,4,4
5f4bf504f50c0e7df0998290,18,7,0,7,7
5f4bf504f50c0e7df0998290,19,8,0,8,8
5f4bf504f50c0e7df0998290,20,19,0,19,19
5f4bf504f50c0e7df0998290,21,17,0,17,17
5f4bf504f50c0e7df0998290,22,15,0,15,15
5f4bf504f50c0e7df0998290,23,4,0,4,4
5f4bf504f50c0e7df0998290,24,19,0,19,19
5f4bf504f50c0e7df0998290,25,15,0,15,15
5f4bf504f50c0e7df0998290,26,18,0,18,18
5f4bf504f50c0e7df0998290,27,8,0,8,8
5f4bf504f50c0e7df0998290,28,19,0,19,19
5f4bf504f50c0e7df0998290,29,24,0,24,24
5f4bf504f50c0e7df0998290,30,20,0,20,20
5f4bf504f50c0e7df0998290,31,12,0,12,12
5f4bf504f50c0e7df0998290,32,12,0,12,12
5f4bf504f50c0e7df0998290,33,7,0,7,7
5f4bf504f50c0e7df0998290,34,16,0,16,16
5f4bf504f50c0e7df0998290,35,13,0,13,13
5f4bf504f50c0e7df0998290,36,17,0,17,17
5f4bf504f50c0e7df0998290,37,10,0,10,10
5f4bf504f50c0e7df0998290,38,24,0,24,24
5f4bf504f50c0e7df0998290,39,7,0,7,7
5f4bf504f50c0e7df0998290,40,19,0,19,19
5f55b2de5c3cb118507479f5,1,225,41,15,18
5f55b2de5c3cb118507479f5,2,333,110,36,58
5f55b2de5c3cb118507479f5,3,281,122,8,13
5f55b2de5c3cb118507479f5,4,390,258,16,46
5f55b2de5c3cb118507479f5,5,106,18,2,4
5f55b2de5c3cb118507479f5,6,178,41,10,12
5f55b2de5c3cb118507479f5,7,182,18,10,22
5f55b2de5c3cb118507479f5,8,43,2,0,0
5f55b2de5c3cb118507479f5,9,222,97,6,20
5f55b2de5c3cb118507479f5,10,88,10,0,4
5f55b2de5c3cb118507479f5,11,128,25,4,15
5f55b2de5c3cb118507479f5,12,125,36,6,14
5f55b2de5c3cb118507479f5,13,374,225,40,63
5f55b2de5c3cb118507479f5,14,124,42,6,8
5f55b2de5c3cb118507479f5,15,121,47,3,6
5f55b2de5c3cb118507479f5,16,45,7,2,2
5f55b2de5c3cb118507479f5,17,37,4,0,0
5f55b2de5c3cb118507479f5,18,75,15,2,4
5f55b2de5c3cb118507479f5,19,74,12,0,0
5f55b2de5c3cb118507479f5,20,296,170,16,36
5f55b2de5c3cb118507479f5,21,203,57,14,24
5f55b2de5c3cb118507479f5,22,139,62,2,10
5f55b2de5c3cb118507479f5,23,37,6,0,0
5f55b2de5c3cb118507479f5,24,204,106,16,21
5f55b2de5c3cb118507479f5,25,163,37,14,27
5f55b2de5c3cb118507479f5,26,272,166,9,22
5f55b2de5c3cb118507479f5,27,84,16,0,4
5f55b2de5c3cb118507479f5,28,185,63,10,27
5f55b2de5c3cb118507479f5,29,264,163,15,38
5f55b2de5c3cb118507479f5,30,384,182,66,74
5f55b2de5c3cb118507479f5,31,161,77,0,2
5f55b2de5c3cb118507479f5,32,200,65,4,12
5f55b2de5c3cb118507479f5,33,88,10,0,7
5f55b2de5c3cb118507479f5,34,231,114,12,18
5f55b2de5c3cb118507479f5,35,152,86,0,2
5f55b2de5c3cb118507479f5,36,200,104,0,5
5f55b2de5c3cb118507479f5,37,238,102,30,47
5f55b2de5c3cb118507479f5,38,289,181,16,32
5f55b2de5c3cb118507479f5,39,66,4,0,0
5f55b2de5c3cb118507479f5,40,196,76,4,4
5f8cbc5c355ea745e6cef2ca,1,1243,338,258,343
5f8cbc5c355ea745e6cef2ca,2,1379,609,216,275
5f8cbc5c355ea745e6cef2ca,3,797,481,38,57
5f8cbc5c355ea745e6cef2ca,4,1038,734,82,132
5f8cbc5c355ea745e6cef2ca,5,295,54,36,55
5f8cbc5c355ea745e6cef2ca,6,863,262,135,187
5f8cbc5c355ea745e6cef2ca,7,659,191,98,127
5f8cbc5c355ea745e6cef2ca,8,129,22,6,10
5f8cbc5c355ea745e6cef2ca,9,1133,354,269,365
5f8cbc5c355ea745e6cef2ca,10,202,51,12,35
5f8cbc5c355ea745e6cef2ca,11,882,196,228,286
5f8cbc5c355ea745e6cef2ca,12,471,150,106,114
5f8cbc5c355ea745e6cef2ca,13,1107,563,164,247
5f8cbc5c355ea745e6cef2ca,14,493,118,58,95
5f8cbc5c355ea745e6cef2ca,15,428,172,73,90
5f8cbc5c355ea745e6cef2ca,16,225,34,21,32
5f8cbc5c355ea745e6cef2ca,17,80,17,0,0
5f8cbc5c355ea745e6cef2ca,18,358,83,49,77
5f8cbc5c355ea745e6cef2ca,19,238,80,37,50
5f8cbc5c355ea745e6cef2ca,20,1072,486,180,236
5f8cbc5c355ea745e6cef2ca,21,674,296,125,189
5f8cbc5c355ea745e6cef2ca,22,825,63,452,484
5f8cbc5c355ea745e6cef2ca,23,64,4,0,0
5f8cbc5c355ea745e6cef2ca,24,739,252,279,303
5f8cbc5c355ea745e6cef2ca,25,672,148,248,286
5f8cbc5c355ea745e6cef2ca,26,810,331,159,213
5f8cbc5c355ea745e6cef2ca,27,392,133,58,66
5f8cbc5c355ea745e6cef2ca,28,459,104,103,138
5f8cbc5c355ea745e6cef2ca,29,815,463,25,65
5f8cbc5c355ea745e6cef2ca,30,1034,591,76,152
5f8cbc5c355ea745e6cef2ca,31,702,284,30,77
5f8cbc5c355ea745e6cef2ca,32,559,252,39,55
5f8cbc5c355ea745e6cef2ca,33,428,69,175,179
5f8cbc5c355ea745e6cef2ca,34,641,231,169,216
5f8cbc5c355ea745e6cef2ca,35,528,60,195,226
5f8cbc5c355ea745e6cef2ca,36,544,175,106,169
5f8cbc5c355ea745e6cef2ca,37,830,284,176,237
5f8cbc5c355ea745e6cef2ca,38,1206,503,322,399
5f8cbc5c355ea745e6cef2ca,39,262,42,2,2
5f8cbc5c355ea745e6cef2ca,40,785,274,40,74
5f9b6cc0e01ad13902b38f60,1,331,78,30,42
5f9b6cc0e01ad13902b38f60,2,617,377,24,66
5f9b6cc0e01ad13902b38f60,3,573,341,76,128
5f9b6cc0e01ad13902b38f60,4,739,457,84,164
5f9b6cc0e01ad13902b38f60,5,210,42,2,8
5f9b6cc0e01ad13902b38f60,6,418,276,24,56
5f9b6cc0e01ad13902b38f60,7,422,278,8,44
5f9b6cc0e01ad13902b38f60,8,64,29,2,2
5f9b6cc0e01ad13902b38f60,9,485,214,56,115
5f9b6cc0e01ad13902b38f60,10,194,63,32,48
5f9b6cc0e01ad13902b38f60,11,226,102,10,28
5f9b6cc0e01ad13902b38f60,12,320,139,40,78
5f9b6cc0e01ad13902b38f60,13,302,198,22,48
5f9b6cc0e01ad13902b38f60,14,320,135,24,48
5f9b6cc0e01ad13902b38f60,15,173,82,18,26
5f9b6cc0e01ad13902b38f60,16,88,19,4,4
5f9b6cc0e01ad13902b38f60,17,38,17,0,0
5f9b6cc0e01ad13902b38f60,18,98,26,2,12
5f9b6cc0e01ad13902b38f60,19,103,26,0,0
5f9b6cc0e01ad13902b38f60,20,388,163,6,16
5f9b6cc0e01ad13902b38f60,21,547,85,50,82
5f9b6cc0e01ad13902b38f60,22,360,248,0,8
5f9b6cc0e01ad13902b38f60,23,30,14,0,0
5f9b6cc0e01ad13902b38f60,24,415,264,18,36
5f9b6cc0e01ad13902b38f60,25,342,154,18,38
5f9b6cc0e01ad13902b38f60,26,485,203,18,42
5f9b6cc0e01ad13902b38f60,27,163,34,2,4
5f9b6cc0e01ad13902b38f60,28,373,110,20,40
5f9b6cc0e01ad13902b38f60,29,389,108,19,25
5f9b6cc0e01ad13902b38f60,30,716,206,21,45
5f9b6cc0e01ad13902b38f60,31,317,164,16,50
5f9b6cc0e01ad13902b38f60,32,300,119,4,16
5f9b6cc0e01ad13902b38f60,33,147,38,14,30
5f9b6cc0e01ad13902b38f60,34,334,150,8,18
5f9b6cc0e01ad13902b38f60,35,295,90,4,12
5f9b6cc0e01ad13902b38f60,36,393,148,8,16
5f9b6cc0e01ad13902b38f60,37,448,266,18,30
5f9b6cc0e01ad13902b38f60,38,484,399,4,28
5f9b6cc0e01ad13902b38f60,39,117,74,2,6
5f9b6cc0e01ad13902b38f60,40,320,173,18,68
5fa3146a9b17545c04ce5b06,1,60,12,0,0
5fa3146a9b17545c04ce5b06,2,295,184,16,33
5fa3146a9b17545c04ce5b06,3,428,262,4,16
5fa3146a9b17545c04ce5b06,4,611,487,25,54
5fa3146a9b17545c04ce5b06,5,108,8,29,33
5fa3146a9b17545c04ce5b06,6,412,118,88,96
5fa3146a9b17545c04ce5b06,7,386,74,84,95
5fa3146a9b17545c04ce5b06,8,95,7,24,24
5fa3146a9b17545c04ce5b06,9,459,121,114,124
5fa3146a9b17545c04ce5b06,10,120,46,2,5
5fa3146a9b17545c04ce5b06,11,285,40,102,110
5fa3146a9b17545c04ce5b06,12,293,93,19,24
5fa3146a9b17545c04ce5b06,13,614,460,32,40
5fa3146a9b17545c04ce5b06,14,274,86,20,26
5fa3146a9b17545c04ce5b06,15,208,80,0,0
5fa3146a9b17545c04ce5b06,16,115,21,6,8
5fa3146a9b17545c04ce5b06,17,59,13,2,2
5fa3146a9b17545c04ce5b06,18,167,61,0,1
5fa3146a9b17545c04ce5b06,19,176,38,12,24
5fa3146a9b17545c04ce5b06,20,561,291,48,65
5fa3146a9b17545c04ce5b06,21,496,200,64,97
5fa3146a9b17545c04ce5b06,22,518,73,207,242
5fa3146a9b17545c04ce5b06,23,37,3,0,7
5fa3146a9b17545c04ce5b06,24,420,242,55,72
5fa3146a9b17545c04ce5b06,25,345,235,8,15
5fa3146a9b17545c04ce5b06,26,470,258,75,98
5fa3146a9b17545c04ce5b06,27,225,43,31,47
5fa3146a9b17545c04ce5b06,28,384,95,55,83
5fa3146a9b17545c04ce5b06,29,469,111,157,190
5fa3146a9b17545c04ce5b06,30,576,109,184,239
5fa3146a9b17545c04ce5b06,31,325,68,28,34
5fa3146a9b17545c04ce5b06,32,393,14,78,87
5fa3146a9b17545c04ce5b06,33,149,1,48,51
5fa3146a9b17545c04ce5b06,34,384,136,34,42
5fa3146a9b17545c04ce5b06,35,252,20,60,65
5fa3146a9b17545c04ce5b06,36,403,64,64,72
5fa3146a9b17545c04ce5b06,37,1009,375,234,268
5fa3146a9b17545c04ce5b06,38,659,342,79,128
5fa3146a9b17545c04ce5b06,39,142,55,2,7
5fa3146a9b17545c04ce5b06,40,451,267,51,74
5fa4c21a04bc5912180291bc,1,1341,571,22,57
5fa4c21a04bc5912180291bc,2,1912,1244,57,93
5fa4c21a04bc5912180291bc,3,754,312,45,87
5fa4c21a04bc5912180291bc,4,844,585,28,61
5fa4c21a04bc5912180291bc,5,112,15,9,11
5fa4c21a04bc5912180291bc,6,461,234,16,21
5fa4c21a04bc5912180291bc,7,1043,505,15,45
5fa4c21a04bc5912180291bc,8,137,30,7,10
5fa4c21a04bc5912180291bc,9,605,286,14,42
5fa4c21a04bc5912180291bc,10,250,86,9,34
5fa4c21a04bc5912180291bc,11,513,190,7,25
5fa4c21a04bc5912180291bc,12,661,288,12,34
5fa4c21a04bc5912180291bc,13,879,578,19,46
5fa4c21a04bc5912180291bc,14,340,132,10,18
5fa4c21a04bc5912180291bc,15,345,82,8,21
5fa4c21a04bc5912180291bc,16,64,31,0,2
5fa4c21a04bc5912180291bc,17,58,15,3,7
5fa4c21a04bc5912180291bc,18,295,65,7,11
5fa4c21a04bc5912180291bc,19,178,27,0,0
5fa4c21a04bc5912180291bc,20,1148,557,19,33
5fa4c21a04bc5912180291bc,21,1011,265,15,39
5fa4c21a04bc5912180291bc,22,1063,194,17,23
5fa4c21a04bc5912180291bc,23,67,4,0,0
5fa4c21a04bc5912180291bc,24,1030,415,36,50
5fa4c21a04bc5912180291bc,25,575,267,2,7
5fa4c21a04bc5912180291bc,26,885,352,74,126
5fa4c21a04bc5912180291bc,27,186,25,14,21
5fa4c21a04bc5912180291bc,28,540,68,17,34
5fa4c21a04bc5912180291bc,29,771,300,48,90
5fa4c21a04bc5912180291bc,30,830,281,58,96
5fa4c21a04bc5912180291bc,31,472,101,61,80
5fa4c21a04bc5912180291bc,32,720,99,113,142
5fa4c21a04bc5912180291bc,33,351,13,38,40
5fa4c21a04bc5912180291bc,34,693,76,70,95
5fa4c21a04bc5912180291bc,35,468,18,50,63
5fa4c21a04bc5912180291bc,36,598,90,86,106
5fa4c21a04bc5912180291bc,37,550,98,8,42
5fa4c21a04bc5912180291bc,38,837,237,80,114
5fa4c21a04bc5912180291bc,39,129,5,3,3
5fa4c21a04bc5912180291bc,40,591,69,41,69
5fb0a3d6a8e4224b973e750b,1,558,24,65,119
5fb0a3d6a8e4224b973e750b,2,530,62,40,74
5fb0a3d6a8e4224b973e750b,3,965,147,396,534
5fb0a3d6a8e4224b973e750b,4,385,54,247,305
5fb0a3d6a8e4224b973e750b,5,460,8,280,352
5fb0a3d6a8e4224b973e750b,6,256,22,134,187
5fb0a3d6a8e4224b973e750b,7,334,22,196,260
5fb0a3d6a8e4224b973e750b,8,137,0,91,113
5fb0a3d6a8e4224b973e750b,9,997,19,732,890
5fb0a3d6a8e4224b973e750b,10,367,7,298,338
5fb0a3d6a8e4224b973e750b,11,135,2,60,105
5fb0a3d6a8e4224b973e750b,12,139,0,86,115
5fb0a3d6a8e4224b973e750b,13,263,42,131,170
5fb0a3d6a8e4224b973e750b,14,275,46,122,170
5fb0a3d6a8e4224b973e750b,15,185,26,80,106
5fb0a3d6a8e4224b973e750b,16,87,4,40,57
5fb0a3d6a8e4224b973e750b,17,64,0,34,54
5fb0a3d6a8e4224b973e750b,18,92,0,53,63
5fb0a3d6a8e4224b973e750b,19,177,12,113,133
5fb0a3d6a8e4224b973e750b,20,257,44,125,167
5fb0a3d6a8e4224b973e750b,21,379,66,160,214
5fb0a3d6a8e4224b973e750b,22,143,4,101,121
5fb0a3d6a8e4224b973e750b,23,131,0,84,112
5fb0a3d6a8e4224b973e750b,24,619,70,328,445
5fb0a3d6a8e4224b973e750b,25,164,18,100,120
5fb0a3d6a8e4224b973e750b,26,506,64,250,338
5fb0a3d6a8e4224b973e750b,27,115,10,67,89
5fb0a3d6a8e4224b973e750b,28,200,17,133,157
5fb0a3d6a8e4224b973e750b,29,967,330,420,538
5fb0a3d6a8e4224b973e750b,30,90,0,52,82
5fb0a3d6a8e4224b973e750b,31,122,0,93,102
5fb0a3d6a8e4224b973e750b,32,148,0,140,146
5fb0a3d6a8e4224b973e750b,33,61,0,49,57
5fb0a3d6a8e4224b973e750b,34,272,12,185,213
5fb0a3d6a8e4224b973e750b,35,35,0,13,21
5fb0a3d6a8e4224b973e750b,36,157,2,109,109
5fb0a3d6a8e4224b973e750b,37,454,77,194,259
5fb0a3d6a8e4224b973e750b,38,480,113,90,285
5fb0a3d6a8e4224b973e750b,39,182,22,40,97
5fb0a3d6a8e4224b973e750b,40,313,36,86,164
5fb3d71c3144730009fe4a7b,1,481,106,42,74
5fb3d71c3144730009fe4a7b,2,1007,372,72,117
5fb3d71c3144730009fe4a7b,3,704,148,76,104
5fb3d71c3144730009fe4a7b,4,1351,574,112,166
5fb3d71c3144730009fe4a7b,5,184,0,32,38
5fb3d71c3144730009fe4a7b,6,471,74,59,81
5fb3d71c3144730009fe4a7b,7,750,130,78,126
5fb3d71c3144730009fe4a7b,8,195,12,20,32
5fb3d71c3144730009fe4a7b,9,649,217,42,68
5fb3d71c3144730009fe4a7b,10,232,32,28,38
5fb3d71c3144730009fe4a7b,11,414,54,65,97
5fb3d71c3144730009fe4a7b,12,476,62,75,103
5fb3d71c3144730009fe4a7b,13,1468,522,164,220
5fb3d71c3144730009fe4a7b,14,499,202,26,52
5fb3d71c3144730009fe4a7b,15,425,120,50,68
5fb3d71c3144730009fe4a7b,16,130,22,14,16
5fb3d71c3144730009fe4a7b,17,123,19,14,20
5fb3d71c3144730009fe4a7b,18,396,82,35,47
5fb3d71c3144730009fe4a7b,19,206,34,13,15
5fb3d71c3144730009fe4a7b,20,1287,276,180,271
5fb3d71c3144730009fe4a7b,21,658,146,104,144
5fb3d71c3144730009fe4a7b,22,699,156,104,166
5fb3d71c3144730009fe4a7b,23,168,8,30,36
5fb3d71c3144730009fe4a7b,24,702,122,86,132
5fb3d71c3144730009fe4a7b,25,611,62,80,112
5fb3d71c3144730009fe4a7b,26,978,238,150,228
5fb3d71c3144730009fe4a7b,27,259,14,10,16
5fb3d71c3144730009fe4a7b,28,597,66,48,64
5fb3d71c3144730009fe4a7b,29,967,216,104,142
5fb3d71c3144730009fe4a7b,30,914,266,64,138
5fb3d71c3144730009fe4a7b,31,573,134,28,52
5fb3d71c3144730009fe4a7b,32,862,185,38,68
5fb3d71c3144730009fe4a7b,33,270,19,6,18
5fb3d71c3144730009fe4a7b,34,690,133,40,58
5fb3d71c3144730009fe4a7b,35,663,48,64,92
5fb3d71c3144730009fe4a7b,36,867,98,119,187
5fb3d71c3144730009fe4a7b,37,732,104,112,162
5fb3d71c3144730009fe4a7b,38,1441,366,213,285
5fb3d71c3144730009fe4a7b,39,420,14,70,82
5fb3d71c3144730009fe4a7b,40,616,70,92,128
5fb47b35d6da7d1a6ae54f08,1,1066,100,289,289
5fb47b35d6da7d1a6ae54f08,2,2246,246,1632,1736
5fb47b35d6da7d1a6ae54f08,3,1996,14,1787,1845
5fb47b35d6da7d1a6ae54f08,4,2389,104,2020,2119
5fb47b35d6da7d1a6ae54f08,5,269,9,178,221
5fb47b35d6da7d1a6ae54f08,6,866,23,732,782
5fb47b35d6da7d1a6ae54f08,7,1026,2,998,1016
5fb47b35d6da7d1a6ae54f08,8,366,0,319,344
5fb47b35d6da7d1a6ae54f08,9,1155,33,1059,1076
5fb47b35d6da7d1a6ae54f08,10,433,0,433,433
5fb47b35d6da7d1a6ae54f08,11,906,248,291,370
5fb47b35d6da7d1a6ae54f08,12,1088,126,522,742
5fb47b35d6da7d1a6ae54f08,13,2583,248,1873,2160
5fb47b35d6da7d1a6ae54f08,14,706,77,462,536
5fb47b35d6da7d1a6ae54f08,15,644,196,85,94
5fb47b35d6da7d1a6ae54f08,16,291,0,176,187
5fb47b35d6da7d1a6ae54f08,17,101,0,28,28
5fb47b35d6da7d1a6ae54f08,18,634,81,129,149
5fb47b35d6da7d1a6ae54f08,19,254,29,38,60
5fb47b35d6da7d1a6ae54f08,20,1577,583,430,611
5fb47b35d6da7d1a6ae54f08,21,1279,201,565,672
5fb47b35d6da7d1a6ae54f08,22,973,129,615,669
5fb47b35d6da7d1a6ae54f08,23,77,5,0,8
5fb47b35d6da7d1a6ae54f08,24,1067,197,548,653
5fb47b35d6da7d1a6ae54f08,25,1411,67,1095,1179
5fb47b35d6da7d1a6ae54f08,26,1350,0,1341,1344
5fb47b35d6da7d1a6ae54f08,27,1087,29,703,797
5fb47b35d6da7d1a6ae54f08,28,948,0,917,935
5fb47b35d6da7d1a6ae54f08,29,2703,187,1828,1978
5fb47b35d6da7d1a6ae54f08,30,1701,380,748,1008
5fb47b35d6da7d1a6ae54f08,31,1648,31,1553,1555
5fb47b35d6da7d1a6ae54f08,32,853,0,853,853
5fb47b35d6da7d1a6ae54f08,33,519,0,519,519
5fb47b35d6da7d1a6ae54f08,34,1050,0,1050,1050
5fb47b35d6da7d1a6ae54f08,35,1496,3,1468,1476
5fb47b35d6da7d1a6ae54f08,36,857,0,851,857
5fb47b35d6da7d1a6ae54f08,37,1296,558,184,256
5fb47b35d6da7d1a6ae54f08,38,1506,725,493,569
5fb47b35d6da7d1a6ae54f08,39,258,88,26,46
5fb47b35d6da7d1a6ae54f08,40,1238,116,832,926
5fc3d41149c0c8728f07b95b,1,525,191,12,24
5fc3d41149c0c8728f07b95b,2,966,458,37,84
5fc3d41149c0c8728f07b95b,3,758,217,23,58
5fc3d41149c0c8728f07b95b,4,1088,539,54,139
5fc3d41149c0c8728f07b95b,5,274,41,4,8
5fc3d41149c0c8728f07b95b,6,543,287,14,46
5fc3d41149c0c8728f07b95b,7,539,227,6,21
5fc3d41149c0c8728f07b95b,8,122,12,2,2
5fc3d41149c0c8728f07b95b,9,907,405,13,60
5fc3d41149c0c8728f07b95b,10,210,53,17,30
5fc3d41149c0c8728f07b95b,11,539,291,10,22
5fc3d41149c0c8728f07b95b,12,363,211,4,10
5fc3d41149c0c8728f07b95b,13,977,620,14,70
5fc3d41149c0c8728f07b95b,14,376,161,6,14
5fc3d41149c0c8728f07b95b,15,394,104,0,8
5fc3d41149c0c8728f07b95b,16,192,45,7,10
5fc3d41149c0c8728f07b95b,17,141,45,0,4
5fc3d41149c0c8728f07b95b,18,361,152,0,6
5fc3d41149c0c8728f07b95b,19,294,131,11,13
5fc3d41149c0c8728f07b95b,20,951,767,8,19
5fc3d41149c0c8728f07b95b,21,531,76,34,38
5fc3d41149c0c8728f07b95b,22,624,82,59,72
5fc3d41149c0c8728f07b95b,23,85,2,4,11
5fc3d41149c0c8728f07b95b,24,663,69,49,69
5fc3d41149c0c8728f07b95b,25,608,25,58,66
5fc3d41149c0c8728f07b95b,26,700,188,35,67
5fc3d41149c0c8728f07b95b,27,506,169,16,31
5fc3d41149c0c8728f07b95b,28,666,346,2,16
5fc3d41149c0c8728f07b95b,29,768,472,8,40
5fc3d41149c0c8728f07b95b,30,722,417,6,24
5fc3d41149c0c8728f07b95b,31,465,262,8,15
5fc3d41149c0c8728f07b95b,32,574,321,10,27
5fc3d41149c0c8728f07b95b,33,325,119,4,10
